N,X,Y
"3557",120.667246,24.235733
"3558",120.668233,24.236391
"3559",120.548386,24.236103
"3560",120.720876,24.236569
"3561",120.722493,24.236429
"3562",120.636169,24.235256
"3563",120.634983,24.236402
"3564",120.720199,24.236604
"3565",120.634802,24.236580
"3566",120.706951,24.236754
"3567",120.559342,24.236422
"3568",120.711863,24.236887
"3569",120.713117,24.236811
"3570",120.711751,24.236894
"3571",120.668892,24.236831
"3572",120.731962,24.237334
"3573",120.730807,24.237561
"3574",120.730974,24.237535
"3575",120.730524,24.237584
"3576",120.524636,24.236254
"3577",120.525498,24.238326
"3578",120.569431,24.237565
"3579",120.568180,24.238335
"3580",120.567538,24.238659
"3581",120.549405,24.238782
"3582",120.548274,24.236143
"3583",120.549511,24.238740
"3584",120.549507,24.239032
"3585",120.708942,24.239499
"3586",120.708575,24.239471
"3587",120.707970,24.239552
"3588",120.707510,24.239624
"3589",120.569579,24.239317
"3590",120.707303,24.239689
"3591",120.614139,24.236886
"3592",120.614456,24.239520
"3593",120.707116,24.239739
"3594",120.614361,24.239536
"3595",120.613969,24.237027
"3596",120.631428,24.239738
"3597",120.631606,24.239565
"3598",120.569708,24.239619
"3599",120.633316,24.238028
"3600",120.631512,24.239801
"3601",120.614540,24.239835
"3602",120.631182,24.239971
"3603",120.723058,24.240145
"3604",120.723121,24.240174
"3605",120.631274,24.240027
"3606",120.552014,24.240185
"3607",120.553094,24.239834
"3608",120.723788,24.240485
"3609",120.570290,24.240625
"3610",120.570725,24.240992
"3611",120.571010,24.241416
"3612",120.709229,24.240841
"3613",120.708605,24.241743
"3614",120.570877,24.241494
"3615",120.570591,24.241067
"3616",120.571123,24.241581
"3617",120.708518,24.241916
"3618",120.657435,24.241591
"3619",120.657593,24.241917
"3620",120.560948,24.241722
"3621",120.560888,24.241546
"3622",120.614774,24.241932
"3623",120.571161,24.241904
"3624",120.657757,24.242124
"3625",120.731549,24.242172
"3626",120.731209,24.242277
"3627",120.561004,24.241892
"3628",120.730887,24.242375
"3629",120.549897,24.241627
"3630",120.550064,24.242000
"3631",120.722275,24.242584
"3632",120.724206,24.240672
"3633",120.550211,24.242343
"3634",120.529964,24.242567
"3635",120.529664,24.242674
"3636",120.721803,24.243207
"3637",120.529341,24.242789
"3638",120.550665,24.241324
"3639",120.551519,24.242978
"3640",120.682515,24.243342
"3641",120.682612,24.243475
"3642",120.676856,24.242354
"3643",120.678608,24.243558
"3644",120.564180,24.242816
"3645",120.564396,24.243408
"3646",120.711071,24.243202
"3647",120.710511,24.243919
"3648",120.679022,24.243838
"3649",120.682898,24.243856
"3650",120.581154,24.241566
"3651",120.582298,24.243742
"3652",120.710247,24.244185
"3653",120.713963,24.243684
"3654",120.714442,24.244918
"3655",120.552003,24.244039
"3656",120.614195,24.244250
"3657",120.614501,24.244151
"3658",120.561782,24.243959
"3659",120.561850,24.244168
"3660",120.613881,24.244353
"3661",120.697246,24.243514
"3662",120.697880,24.244652
"3663",120.615097,24.244056
"3664",120.613912,24.244438
"3665",120.717137,24.244022
"3666",120.715580,24.244669
"3667",120.561915,24.244374
"3668",120.715378,24.244745
"3669",120.564866,24.244403
"3670",120.584106,24.243576
"3671",120.697987,24.244837
"3672",120.613082,24.244712
"3673",120.714473,24.245006
"3674",120.612597,24.244873
"3675",120.539263,24.244806
"3676",120.538358,24.245119
"3677",120.710695,24.245562
"3678",120.710547,24.245389
"3679",120.710791,24.245666
"3680",120.548892,24.245278
"3681",120.549879,24.244916
"3682",120.537539,24.245405
"3683",120.610039,24.245626
"3684",120.610225,24.245554
"3685",120.609614,24.245800
"3686",120.547694,24.245719
"3687",120.711294,24.246231
"3688",120.609659,24.245880
"3689",120.608763,24.246274
"3690",120.608158,24.246441
"3691",120.710696,24.246717
"3692",120.608202,24.246522
"3693",120.710762,24.246784
"3694",120.607821,24.246691
"3695",120.607053,24.247026
"3696",120.710072,24.247442
"3697",120.709965,24.247636
"3698",120.710051,24.247679
"3699",120.690431,24.247809
"3700",120.691123,24.247966
"3701",120.588293,24.247904
"3702",120.692145,24.248206
"3703",120.542332,24.247836
"3704",120.541877,24.248000
"3705",120.563959,24.248039
"3706",120.563867,24.248069
"3707",120.541907,24.248070
"3708",120.709467,24.248482
"3709",120.549228,24.248192
"3710",120.549719,24.248014
"3711",120.548862,24.248317
"3712",120.656450,24.248336
"3713",120.656255,24.248733
"3714",120.540306,24.248571
"3715",120.699967,24.249079
"3716",120.699802,24.249051
"3717",120.679497,24.248979
"3718",120.679306,24.249095
"3719",120.700352,24.249140
"3720",120.679146,24.249192
"3721",120.554231,24.248215
"3722",120.554772,24.248928
"3723",120.595645,24.248697
"3724",120.596583,24.249135
"3725",120.724903,24.248845
"3726",120.723993,24.249453
"3727",120.702813,24.249426
"3728",120.709199,24.249526
"3729",120.709238,24.249273
"3730",120.655912,24.249481
"3731",120.723488,24.249796
"3732",120.540702,24.249392
"3733",120.540628,24.249249
"3734",120.703367,24.249514
"3735",120.705932,24.249866
"3736",120.705340,24.249885
"3737",120.703843,24.249683
"3738",120.597581,24.249641
"3739",120.706162,24.249897
"3740",120.565229,24.249290
"3741",120.565545,24.249617
"3742",120.678364,24.249682
"3743",120.677989,24.249914
"3744",120.706147,24.249991
"3745",120.707379,24.250061
"3746",120.707789,24.250119
"3747",120.655883,24.250022
"3748",120.707623,24.250192
"3749",120.708567,24.250315
"3750",120.549542,24.249909
"3751",120.550480,24.249708
"3752",120.565830,24.249993
"3753",120.709074,24.250337
"3754",120.540977,24.249944
"3755",120.677349,24.250319
"3756",120.532717,24.250353
"3757",120.533377,24.250117
"3758",120.711712,24.250694
"3759",120.712385,24.250776
"3760",120.712706,24.250824
"3761",120.532530,24.251150
"3762",120.534550,24.250407
"3763",120.640759,24.249507
"3764",120.642753,24.251935
"3765",120.553279,24.250405
"3766",120.553385,24.250653
"3767",120.676245,24.251020
"3768",120.538884,24.249993
"3769",120.539036,24.250682
"3770",120.555929,24.250777
"3771",120.675992,24.251174
"3772",120.708930,24.251268
"3773",120.708952,24.251137
"3774",120.711019,24.251369
"3775",120.711403,24.251409
"3776",120.522813,24.249152
"3777",120.523595,24.250942
"3778",120.553554,24.251051
"3779",120.711587,24.251439
"3780",120.712558,24.251537
"3781",120.552970,24.251252
"3782",120.708870,24.251648
"3783",120.539166,24.251234
"3784",120.715605,24.251422
"3785",120.715499,24.251670
"3786",120.714301,24.251720
"3787",120.720836,24.251778
"3788",120.715424,24.251819
"3789",120.552438,24.251444
"3790",120.731443,24.251938
"3791",120.732339,24.251760
"3792",120.541710,24.251426
"3793",120.541389,24.251549
"3794",120.541297,24.251586
"3795",120.730882,24.252049
"3796",120.712487,24.252069
"3797",120.598002,24.251570
"3798",120.598182,24.251949
"3799",120.598086,24.251987
"3800",120.597539,24.250814
"3801",120.658283,24.251972
"3802",120.658965,24.252476
"3803",120.566952,24.251977
"3804",120.567131,24.252299
"3805",120.566877,24.252029
"3806",120.567049,24.252338
"3807",120.696399,24.252675
"3808",120.696340,24.252507
"3809",120.553895,24.251771
"3810",120.554238,24.252533
"3811",120.567304,24.252605
"3812",120.598661,24.252899
"3813",120.569501,24.252848
"3814",120.570361,24.252308
"3815",120.598564,24.252934
"3816",120.716576,24.253116
"3817",120.717193,24.253208
"3818",120.717551,24.253255
"3819",120.704919,24.255057
"3820",120.539522,24.252272
"3821",120.539829,24.253074
"3822",120.703817,24.254033
"3823",120.659761,24.253297
"3824",120.527371,24.253036
"3825",120.528233,24.252718
"3826",120.544510,24.253119
"3827",120.545127,24.252868
"3828",120.543993,24.253237
"3829",120.598842,24.253485
"3830",120.568920,24.253422
"3831",120.524635,24.253339
"3832",120.526514,24.253355
"3833",120.696643,24.254162
"3834",120.716048,24.254103
"3835",120.715977,24.254239
"3836",120.562452,24.252713
"3837",120.562383,24.254060
"3838",120.554924,24.254058
"3839",120.715873,24.254446
"3840",120.562198,24.254127
"3841",120.551147,24.253666
"3842",120.551351,24.254140
"3843",120.551261,24.254177
"3844",120.550808,24.253115
"3845",120.529448,24.254190
"3846",120.529120,24.254380
"3847",120.599528,24.254614
"3848",120.599432,24.254649
"3849",120.528839,24.254517
"3850",120.551635,24.254801
"3851",120.559529,24.254828
"3852",120.559376,24.254473
"3853",120.551538,24.254822
"3854",120.730970,24.255209
"3855",120.731554,24.255259
"3856",120.731781,24.255279
"3857",120.599655,24.255091
"3858",120.660627,24.254859
"3859",120.660279,24.255243
"3860",120.522179,24.254642
"3861",120.522210,24.254951
"3862",120.660206,24.255327
"3863",120.559638,24.255080
"3864",120.561842,24.255446
"3865",120.561386,24.254423
"3866",120.561978,24.255752
"3867",120.571254,24.255854
"3868",120.570737,24.255417
"3869",120.540763,24.255549
"3870",120.540906,24.255922
"3871",120.600293,24.256133
"3872",120.540947,24.256035
"3873",120.548028,24.255610
"3874",120.548336,24.256258
"3875",120.545771,24.256280
"3876",120.545708,24.256132
"3877",120.571629,24.256467
"3878",120.526972,24.256393
"3879",120.527047,24.256566
"3880",120.543159,24.256394
"3881",120.542441,24.256702
"3882",120.548580,24.256825
"3883",120.600448,24.256445
"3884",120.600722,24.256990
"3885",120.527141,24.256786
"3886",120.571944,24.256991
"3887",120.525057,24.256670
"3888",120.524438,24.256893
"3889",120.571996,24.257077
"3890",120.552564,24.256965
"3891",120.552635,24.257130
"3892",120.541374,24.257148
"3893",120.523569,24.257205
"3894",120.714618,24.257434
"3895",120.713957,24.257728
"3896",120.523221,24.257325
"3897",120.548866,24.257482
"3898",120.548691,24.257080
"3899",120.562820,24.257421
"3900",120.562864,24.257524
"3901",120.552838,24.257605
"3902",120.530716,24.255269
"3903",120.531835,24.257847
"3904",120.567695,24.257793
"3905",120.567668,24.257669
"3906",120.541511,24.257508
"3907",120.541597,24.257761
"3908",120.714692,24.258231
"3909",120.552172,24.257845
"3910",120.552747,24.257639
"3911",120.601225,24.258036
"3912",120.563051,24.257959
"3913",120.549064,24.257936
"3914",120.551843,24.257973
"3915",120.648233,24.258232
"3916",120.567806,24.258142
"3917",120.717479,24.258143
"3918",120.717919,24.258552
"3919",120.651777,24.258436
"3920",120.650366,24.258326
"3921",120.651890,24.258447
"3922",120.652243,24.258482
"3923",120.551865,24.258238
"3924",120.567888,24.258333
"3925",120.567962,24.258505
"3926",120.546703,24.258467
"3927",120.546813,24.258443
"3928",120.541894,24.258451
"3929",120.553302,24.258673
"3930",120.541997,24.258645
"3931",120.553209,24.258709
"3932",120.553024,24.258282
"3933",120.540080,24.258433
"3934",120.540183,24.258690
"3935",120.720553,24.258969
"3936",120.720796,24.259192
"3937",120.568147,24.258936
"3938",120.556016,24.259033
"3939",120.556351,24.258965
"3940",120.542174,24.259012
"3941",120.719054,24.259585
"3942",120.542301,24.259263
"3943",120.557480,24.259340
"3944",120.540405,24.259319
"3945",120.553639,24.259417
"3946",120.553539,24.259440
"3947",120.680621,24.259892
"3948",120.679157,24.260190
"3949",120.524134,24.259824
"3950",120.523172,24.257571
"3951",120.568633,24.260072
"3952",120.568444,24.259633
"3953",120.598168,24.259875
"3954",120.597277,24.260168
"3955",120.678164,24.260382
"3956",120.597050,24.260250
"3957",120.524227,24.260042
"3958",120.527164,24.259263
"3959",120.527544,24.260152
"3960",120.568745,24.260333
"3961",120.543613,24.260173
"3962",120.543165,24.260333
"3963",120.532610,24.260297
"3964",120.532411,24.260371
"3965",120.542859,24.260441
"3966",120.531584,24.260678
"3967",120.558303,24.260889
"3968",120.557794,24.259738
"3969",120.527891,24.260966
"3970",120.527090,24.259292
"3971",120.527815,24.260992
"3972",120.527669,24.261042
"3973",120.526946,24.259347
"3974",120.527582,24.261072
"3975",120.526861,24.259380
"3976",120.539050,24.260997
"3977",120.539372,24.261655
"3978",120.558558,24.261476
"3979",120.528153,24.261790
"3980",120.534290,24.261376
"3981",120.534529,24.261848
"3982",120.528008,24.261842
"3983",120.527923,24.261872
"3984",120.558788,24.262027
"3985",120.668061,24.262381
"3986",120.667320,24.262502
"3987",120.545537,24.262040
"3988",120.545078,24.262208
"3989",120.666831,24.262580
"3990",120.525155,24.262218
"3991",120.666618,24.262613
"3992",120.666507,24.262631
"3993",120.534736,24.262319
"3994",120.526720,24.262304
"3995",120.527643,24.261972
"3996",120.544578,24.262391
"3997",120.529435,24.261463
"3998",120.530164,24.263102
"3999",120.664947,24.262869
"4000",120.698949,24.262901
"4001",120.698869,24.263156
"4002",120.525551,24.262787
"4003",120.525419,24.262836
"4004",120.530091,24.263131
"4005",120.715401,24.263157
"4006",120.716817,24.263693
"4007",120.537818,24.263280
"4008",120.537541,24.262451
"4009",120.716959,24.263747
"4010",120.699401,24.264024
"4011",120.525795,24.263723
"4012",120.723626,24.264279
"4013",120.722943,24.264161
"4014",120.723804,24.264310
"4015",120.722954,24.264068
"4016",120.724526,24.264351
"4017",120.724749,24.264391
"4018",120.699643,24.264330
"4019",120.538236,24.264268
"4020",120.545957,24.263644
"4021",120.546242,24.264329
"4022",120.723065,24.264770
"4023",120.723026,24.265481
"4024",120.699637,24.264797
"4025",120.657094,24.264828
"4026",120.657075,24.264492
"4027",120.723183,24.265609
"4028",120.657325,24.264797
"4029",120.657457,24.265244
"4030",120.530838,24.264806
"4031",120.546603,24.265195
"4032",120.657604,24.265506
"4033",120.696331,24.265518
"4034",120.695380,24.265604
"4035",120.694960,24.265640
"4036",120.560718,24.264849
"4037",120.560898,24.265340
"4038",120.561011,24.265819
"4039",120.554017,24.265861
"4040",120.554520,24.265772
"4041",120.533680,24.265286
"4042",120.533909,24.265819
"4043",120.533778,24.265867
"4044",120.533551,24.265333
"4045",120.564480,24.265389
"4046",120.565046,24.266021
"4047",120.552484,24.266131
"4048",120.707997,24.266523
"4049",120.710038,24.265318
"4050",120.551993,24.266218
"4051",120.551518,24.266302
"4052",120.534120,24.266308
"4053",120.526888,24.266287
"4054",120.533986,24.266357
"4055",120.689248,24.266779
"4056",120.688790,24.266850
"4057",120.688133,24.266971
"4058",120.565787,24.266890
"4059",120.730231,24.267635
"4060",120.547331,24.267226
"4061",120.547046,24.267276
"4062",120.559868,24.267356
"4063",120.559873,24.266995
"4064",120.545987,24.267549
"4065",120.547691,24.267601
"4066",120.720743,24.267649
"4067",120.554065,24.267629
"4068",120.553864,24.267726
"4069",120.560011,24.267822
"4070",120.553509,24.267895
"4071",120.685595,24.268146
"4072",120.685388,24.268241
"4073",120.577921,24.267858
"4074",120.578070,24.268136
"4075",120.685079,24.268396
"4076",120.548067,24.268310
"4077",120.707971,24.268225
"4078",120.708015,24.268821
"4079",120.571033,24.269556
"4080",120.570717,24.269456
"4081",120.529478,24.269447
"4082",120.530645,24.269030
"4083",120.572177,24.269557
"4084",120.529035,24.269599
"4085",120.528527,24.269774
"4086",120.570806,24.270105
"4087",120.570691,24.270071
"4088",120.569603,24.270385
"4089",120.549243,24.269985
"4090",120.549705,24.270546
"4091",120.571286,24.270612
"4092",120.549909,24.270767
"4093",120.657468,24.270967
"4094",120.656907,24.271087
"4095",120.656576,24.271264
"4096",120.682363,24.271001
"4097",120.682398,24.271330
"4098",120.684666,24.271519
"4099",120.657595,24.271517
"4100",120.657653,24.271673
"4101",120.570736,24.271444
"4102",120.570550,24.271475
"4103",120.707876,24.270993
"4104",120.708077,24.271833
"4105",120.532218,24.271110
"4106",120.532355,24.271415
"4107",120.708501,24.271857
"4108",120.569732,24.271617
"4109",120.721731,24.271746
